X;Y;ID
-118.22562070000041;34.148520799999844;361523249
-118.22465500000041;34.151855799999844;361523247
-118.22449230000041;34.152418799999843;361523246
-118.22415600000041;34.153674499999845;361523236
-118.22406050000039;34.154963799999834;361523217
-118.03237230000018;34.107432399999944;360028147
-118.03374290000018;34.106956499999946;360028143
-118.31015850000058;34.174498099999767;359098020
-118.29355010000057;34.167397299999777;359085703
-118.29451140000054;34.166765299999781;359085526
-118.29511500000055;34.165972799999778;359085522
-118.28227630000055;34.1503308;359046848
-118.28226890000052;34.149442899999784;359046673
-118.31078520000058;34.155067099999776;359024313
-118.29350180000057;34.161472199999793;358933953
-118.29329220000056;34.161597799999782;358933616
-118.05756570000018;34.009988199999938;358748469
-118.0573498000002;34.010404499999936;358748468
-118.05730820000021;34.010059399999932;358741168
-118.27216010000052;34.117697099999809;358614939
-118.27170600000051;34.117929299999808;358614934
-118.27177760000049;34.1190565;358614145
-118.27175450000051;34.118423799999803;358613868
-118.29412020000056;34.164946799999782;358480325
-118.29735410000058;34.163788199999779;358479472
-118.29697260000056;34.164146699999783;358479430
-118.29705020000057;34.164203799999783;358479410
-118.29557860000057;34.165600099999779;358478768
-118.3052775000006;34.169274499999766;358477997
-118.30464740000058;34.169837999999778;358477367
-118.30392540000057;34.170519099999773;358477013
-118.30332380000057;34.171086599999768;358476784
-118.30033500000056;34.173988699999775;358475308
-118.30072080000056;34.173299599999773;358475292
-118.30170800000056;34.172397799999771;358475289
-118.30193120000055;34.172518499999782;358475288
-118.30066070000055;34.173519799999781;358475164
-118.30284080000057;34.171495899999762;358475154
-118.30299690000058;34.171394999999777;358475152
-118.3032124000006;34.171313599999777;358474883
-118.30511110000059;34.169525799999775;358473865
-118.30381990000058;34.170750699999779;358473181
-118.30296100000058;34.171531399999772;358472647
-118.30201680000057;34.172106599999779;358472405
-118.30223140000057;34.172227399999777;358472402
-118.31492770000061;34.181619199999759;358469233
-118.3152273000006;34.181335499999754;358469231
-118.31414590000061;34.180675199999762;358469126
-118.31813700000059;34.18504189999976;358469102
-117.92495640000008;34.009311399999966;358420535
-117.92683870000009;34.007988;358420443
-117.92442020000009;34.008954799999962;358419952
-118.02266690000015;34.037373299999942;358409597
-118.02362740000015;34.036876199999952;358409579
-118.30031570000054;34.167226899999783;358354159
-118.30068630000056;34.16749539999978;358354158
-118.30050180000056;34.167646599999777;358354069
-118.30014900000056;34.167391699999783;358354068
-118.30460220000057;34.17017229999977;358353669
-118.30420570000061;34.170548599999776;358353636
-118.30394290000061;34.170357499999774;358353635
-118.20019260000039;34.084513199999869;35833892
-118.20281510000039;34.07728099999985;35833888
-118.30173310000056;34.168281899999769;358218015
-118.30421100000056;34.170100899999774;358217971
-118.30448040000057;34.170287899999771;358217970
-118.30433050000059;34.170430099999777;358217957
-118.30406880000056;34.170236999999773;358217956
-118.30795030000058;34.176411599999767;358217734
-118.30812000000057;34.176595799999774;358217733
-118.30773260000058;34.176628499999772;358217637
-118.3078979000006;34.176804499999783;358217631
-118.30788070000058;34.176475499999768;358217600
-118.30803980000057;34.176650199999763;358217599
-118.30630520000059;34.17349269999977;358217431
-118.30660660000058;34.173719799999766;358217414
-117.96078120000013;34.015847299999962;358208565
-117.9614839000001;34.014324399999964;358208561
-117.96695120000012;34.007782699999964;358208250
-117.96454790000011;34.007057;358208242
-117.96405870000014;34.006907599999963;358208240
-117.95797330000013;34.005036299999972;358208134
-117.97101090000012;34.009020699999965;358206351
-117.96423560000011;34.007433299999967;358206334
-117.96416170000015;34.006651399999967;358206175
-117.96464230000012;34.006779499999965;358206170
-117.96453550000012;34.006597899999967;358206065
-117.96403020000012;34.008015;358206064
-117.96452210000014;34.007113899999958;358205903
-117.96403290000013;34.006978699999969;358205896
-117.95849680000013;34.005199899999965;358205779
-117.99043060000012;34.113090799999952;358162125
-117.99040700000012;34.112477399999968;358161946
-117.99244430000013;34.112802499999958;358161937
-117.98989640000015;34.112415199999958;358161874
-117.98186750000013;34.10858;358156216
-117.98374790000013;34.103099599999958;358156179
-117.98190520000011;34.106771599999966;358155220
-118.30692630000061;34.175425699999771;357974693
-118.2711297000005;34.156665499999818;357656973
-118.27113260000051;34.156925899999798;357656972
-118.0319664000002;34.171763699999943;356842971
-118.22231070000042;34.172109599999843;356513419
-118.22781770000044;34.192459799999853;356500718
-118.22811670000043;34.192908999999844;356499946
-118.22953380000043;34.196110599999834;356499938
-118.22812850000042;34.19135969999985;356499878
-118.22812290000044;34.200848299999841;356498041
-118.24873110000047;34.217357099999823;355938138
-118.22784150000044;34.217231399999847;355875530
-118.20009980000037;34.207277499999861;355871018
-118.20010290000039;34.205859999999866;355870788
-118.20023310000039;34.205846399999864;355870582
-118.20022860000039;34.205963299999866;355870481
-118.20022320000037;34.207086499999868;355869682
-118.20023330000038;34.206268199999862;355869681
-118.20661120000038;34.206859299999849;355765824
-118.23519710000045;34.21641519999983;355762557
-118.23511720000043;34.221141599999839;355762464
-118.24900520000047;34.223482399999831;355756550
-118.24845950000046;34.22282559999983;355756301
-118.24901040000046;34.223149799999831;355756299
-118.25728040000048;34.228529799999812;355754824
-118.25765280000049;34.228742899999816;355754786
-118.26160910000048;34.229888699999812;355754306
-118.26211700000049;34.229987899999799;355754305
-118.2682120000005;34.231525299999809;355753994
-118.26599640000049;34.231244499999818;355753606
-118.26645540000048;34.231348699999806;355753600
-118.26600810000046;34.230839299999808;355753446
-118.26645440000047;34.230975099999817;355753445
-118.26601050000046;34.231025299999814;355753392
-118.23997220000042;34.219148799999829;355752211
-118.25091100000044;34.225640599999814;355749599
-118.24864510000046;34.223681799999824;355748535
-118.24879190000047;34.220587099999825;355747168
-118.24866320000046;34.220587099999818;355747163
-118.24879100000047;34.223766999999832;355746308
-118.24882630000046;34.222552999999827;355746307
-118.24879100000047;34.22134689999983;355746305
-118.25076530000045;34.230869999999832;355633445
-118.31674000000059;34.184700799999746;355610710
-118.0729721000002;34.074685099999925;355422399
-118.2636342000005;34.135664199999816;35528325
-118.29757950000057;34.193149799999787;35527741
-118.3072784000006;34.183948399999771;35527728
-118.3102807000006;34.174385999999757;35527718
-118.31135080000058;34.173363199999763;35527714
-118.29391470000057;34.155589299999775;35527710
-118.29480980000056;34.156865199999778;35527707
-118.27207870000052;34.123795799999797;35527654
-118.25578470000049;34.106816899999821;35527652
-118.23147480000041;34.219041299999851;355224035
-118.30562170000057;34.172099499999781;35519575
-118.30974570000058;34.181635799999768;35519540
-118.30894450000056;34.178921299999772;35519534
-118.28707590000054;34.235192499999783;354526490
-118.28989790000054;34.235277199999793;354526275
-118.28926380000053;34.235540199999782;354526154
-118.28878890000053;34.235559599999796;354526151
-118.29163320000058;34.234204099999801;354525953
-118.28535650000055;34.234899499999784;354524964
-118.27606710000052;34.246491299999818;354514493
-118.29265250000057;34.233730299999785;354125640
-118.28410770000055;34.2344181;354124168
-118.25596040000048;34.106637899999832;35364952
-118.26192460000047;34.109681399999815;35364950
-118.28020250000053;34.149674199999801;35364942
-118.31563650000059;34.154616099999757;35364932
-118.31718180000061;34.154890599999753;35364928
-118.31930300000062;34.103915199999761;35362974
-118.30754300000058;34.092499799999771;35362969
-118.24430600000046;34.058111199999829;35361362
-118.2723775000005;34.074365199999804;35361331
-118.27942670000051;34.0765605;35361325
-118.28136000000053;34.077033999999792;35361324
-118.28104050000053;34.077124899999802;35361321
-118.26704530000049;34.072159299999811;353529645
-118.26671480000047;34.072014599999811;353529643
-118.2668096000005;34.071879699999805;353529587
-118.26713590000048;34.072023699999811;353529585
-118.2722866000005;34.074505299999807;353527590
-118.2731825000005;34.074592399999794;353527208
-118.27317000000049;34.074365799999796;353526999
-118.27198910000051;34.074189599999798;353526718
-118.2744282000005;34.074884599999791;353526193
-118.27886440000051;34.076665199999795;353513469
-118.27926520000049;34.076826499999811;353513458
-118.28055680000055;34.077449499999801;353512053
-118.28209560000053;34.077015799999785;353512048
-118.28077850000054;34.077510899999794;353511696
-118.28065090000054;34.07755059999981;353511695
-118.28415720000052;34.077839599999791;353511096
-118.28414900000053;34.07767469999979;353511054
-118.28258210000054;34.076875199999805;353510978
-118.28287570000053;34.076945899999785;353510973
-118.28414970000054;34.077523899999797;353510966
-118.28469440000053;34.077691799999791;353510965
-118.27933780000052;34.076704299999811;353510002
-118.27892050000052;34.076583499999806;353509999
-118.28201080000055;34.077346099999794;353509728
-118.28232580000052;34.077255599999795;353509646
-118.28100370000054;34.251819299999809;353309442
-118.23986510000043;34.241161399999847;353300311
-118.25296580000045;34.245663899999812;353275325
-118.0676456000002;34.227658;353200196
-118.31680820000059;34.154987799999759;35315139
-118.06773890000018;34.227692;353132567
-118.09322670000023;34.239331699999916;353132409
-118.0645978000002;34.225056399999936;353131032
-118.16352370000031;34.062141699999884;353043144
-118.16707140000032;34.061745099999889;353042823
-118.16545940000033;34.060018899999889;353042126
-118.16526610000031;34.061622599999879;353039641
-118.16520140000033;34.061619899999876;353039217
-118.16506010000035;34.060698299999885;353038951
-118.16506270000033;34.057418399999889;353037743
-118.16500720000033;34.059576699999887;353037734
-118.2019848000004;34.054326299999857;353035624
-118.19626460000038;34.055679399999867;353034879
-118.19804090000038;34.05558599999987;353034446
-118.19968020000039;34.055668299999866;353033944
-118.20089040000038;34.05605939999986;353033910
-118.19250470000034;34.056279899999872;353033723
-118.19597230000035;34.055390999999858;353033065
-117.95801680000012;34.133835399999967;353029085
-117.95166180000011;34.139821299999966;353027445
-117.95562180000012;34.139795899999953;353026468
-117.95640320000011;34.1359335;353023164
-117.95594100000012;34.134235799999956;353023010
-117.95559020000013;34.134120299999971;353022988
-117.95696020000013;34.134523299999969;353022371
-117.95708690000014;34.133927;353021833
-117.95829220000013;34.134084899999962;353018353
-117.95670030000012;34.136279;353018194
-117.95781190000012;34.134729799999953;353018182
-117.95691670000012;34.1359449;353018174
-117.9529629000001;34.132887099999955;352983176
-117.9531836000001;34.1329376;352983175
-117.95552710000011;34.133212199999967;352983007
-117.95599570000012;34.133159699999965;352982970
-117.95734040000012;34.132754699999957;352982933
-117.95851210000011;34.131989599999962;352982861
-117.93358020000009;34.129068799999949;352978083
-117.9336064000001;34.128504199999959;352978074
-118.08207530000021;34.073943599999922;352874387
-118.08146250000023;34.069995699999929;352874106
-118.08175210000024;34.072085799999932;352873893
-118.08175430000021;34.072194899999914;352873891
-118.08175610000023;34.0722799;352873890
-118.08175810000024;34.0724082;352873889
-118.08201750000023;34.072276199999926;352873887
-118.08201560000023;34.072191299999936;352873886
-118.08201300000023;34.072082199999919;352873884
-118.08175010000021;34.071979199999916;352873807
-118.08201070000023;34.071974399999931;352873806
-118.08175700000021;34.071918299999922;352873748
-118.08201110000023;34.071902499999922;352873746
-118.08254390000022;34.070948399999921;352873723
-118.08256790000024;34.069953199999915;352873722
-118.08476470000024;34.071944599999924;352873713
-117.9342797000001;34.096917799999964;352851947
-117.9342797000001;34.097109699999983;352851917
-117.9341393000001;34.097147599999971;352851595
-117.9341393000001;34.096955699999974;352851547
-117.77960050000004;34.229651799999985;352793264
-117.77986340000004;34.229762699999988;352793263
-117.79539870000006;34.2328407;352787465
-117.80046810000007;34.2339051;352787067
-117.85114910000009;34.2391305;352782459
-117.9086312000001;34.1474104;352761276
-117.90982770000011;34.150235299999963;352761219
-117.9091155000001;34.147344499999974;352761198
-118.06770410000021;34.22756;350423409
-118.06653240000021;34.2262884;350423348
-118.28418250000051;34.233684899999794;350205500
-118.30162780000056;34.084828999999772;349450913
-118.28869110000055;34.078817099999789;349446224
-118.28651910000053;34.078314099999787;349446211
-118.29291630000058;34.079710599999771;349442331
-118.29289410000055;34.079487899999783;349440866
-118.29499940000055;34.081815499999792;349437247
-118.29855730000057;34.083355099999785;349430537
-118.15188830000029;34.079178399999897;349303966
-118.1518803000003;34.079029599999892;349303944
-118.07335570000021;34.090186899999928;349248296
-118.26804140000048;34.035037199999806;348128846
-118.26716090000048;34.03451829999981;348128835
-118.2682030000005;34.035075899999825;348128834
-118.2697373000005;34.035263899999798;348128809
-118.26901930000051;34.035126699999807;348128759
-118.26555090000048;34.033596399999809;348127157
-118.26119110000047;34.031343399999813;348127148
-118.25453880000047;34.028517599999823;348127049
-118.2557318000005;34.029065399999809;348127045
-118.25329960000046;34.027676499999821;348127029
-118.25584120000049;34.029388499999833;348126984
-118.25464990000044;34.028896899999808;348126854
-118.24919150000045;34.025992399999815;348126853
-118.25027000000046;34.026910599999816;348126848
-118.25651800000048;34.01097339999982;348123742
-118.28084300000053;34.007955199999799;348123576
-118.28069100000054;34.012510399999798;348123482
-118.2806468000005;34.010933399999807;348123449
-118.28137480000052;34.013771699999801;348123160
-118.28135600000053;34.014070399999802;348123159
-118.28145200000054;34.014263599999801;348122773
-118.28225300000054;34.018372699999794;348121996
-118.28238090000053;34.018171999999794;348121864
-117.85393930000006;34.260419399999975;348039447
-117.89511430000009;34.1641009;347412185
-117.89393140000008;34.164141499999957;347412184
-117.85128520000009;34.239142299999976;347405619
-118.06737720000019;34.161795799999929;347237991
-118.06803950000021;34.16166;347235864
-118.03295390000017;34.273405299999943;346857770
-118.17822990000033;34.086016899999876;34632163
-118.18745680000036;34.085737699999868;34632154
-118.19053720000034;34.083188599999865;34632150
-118.19304780000036;34.080243899999857;34632149
-118.29469620000054;34.252345599999785;344993319
-118.29805860000057;34.254684299999774;344993060
-118.14598500000031;34.118903099999883;34490592
-118.14515200000028;34.119114099999891;34490590
-118.14157810000026;34.115785599999903;34490581
-118.13951300000026;34.112521899999898;34490576
-118.09166930000023;34.072300099999921;344669622
-118.09077710000022;34.072359299999924;344669368
-118.09052110000023;34.072359299999924;344669342
-117.99096950000012;34.113006899999945;343825097
-117.96285330000015;34.106871199999958;343796190
-118.03119640000018;34.130826099999936;343596914
-118.09958940000023;34.077465199999914;343214824
-118.09958120000023;34.077107499999912;343214766
-118.09966100000024;34.0717497;343210830
-118.09966950000025;34.0718525;343210826
-118.09940350000024;34.071856;343210803
-118.09941200000023;34.071752599999932;343210802
-118.10063940000023;34.072158699999925;343209887
-118.09966090000022;34.072123099999921;343209886
-118.09941190000023;34.072118299999921;343209884
-118.09966540000022;34.072255799999915;343208313
-118.09941200000023;34.072258199999929;343208312
-118.09940170000021;34.071603499999924;343205932
-117.97755010000012;34.132331799999974;343150470
-117.98647470000013;34.132281499999955;343150466
-117.96662750000013;34.132742899999961;343149858
-118.06435470000019;34.041632099999937;342502960
-118.0643506000002;34.040969199999935;342502611
-118.06436650000022;34.044068;342501229
-118.0643256000002;34.038438199999931;342500845
-118.06416400000022;34.038815599999928;342500721
-118.06432550000021;34.039872899999935;342500661
-118.06417120000019;34.039958599999927;342500652
-118.0641858000002;34.044411199999935;342499711
-118.06473290000021;34.060911299999937;342358183
-118.0730858000002;34.071507299999936;342343007
-118.07310750000019;34.073620599999927;342342673
-118.07288640000019;34.071251599999925;342342366
-118.0727590000002;34.070651899999923;342342364
-118.06623300000018;34.063722;342340669
-118.06707820000021;34.064546299999925;342340668
-118.06800080000021;34.065425099999928;342340666
-118.0729121000002;34.070618799999934;342340654
-118.07341800000022;34.087150099999938;342336821
-118.07330320000021;34.088588;342336699
-118.07343450000019;34.088597399999919;342336686
-118.09999570000022;34.124305699999915;342306155
-118.09978020000023;34.124391;342306154
-118.08085380000024;34.129577099999921;342305408
-118.08133450000021;34.129506;342305366
-118.08095610000022;34.129330399999922;342304917
-118.1510801000003;34.068273599999891;341533114
-118.1512586000003;34.068438199999896;341533112
-118.15132840000031;34.068511699999888;341533111
-118.15110080000029;34.068633799999901;341533105
-118.15103810000029;34.068556799999904;341533104
-118.1508460000003;34.068398199999891;341533102
-118.31261800000057;34.177238399999766;34144430
-118.31058380000057;34.179141399999764;34144423
-118.26101050000049;34.078299599999809;341337006
-118.26068620000046;34.07806949999982;341336951
-118.2599225000005;34.083151799999811;341336086
-118.25997570000047;34.081866599999813;341336048
-118.25980690000048;34.085746999999806;341335956
-118.26018210000049;34.081949999999814;341335922
-118.2602823000005;34.079836499999814;341335899
-118.26011730000047;34.083593699999824;341334875
-118.25863950000048;34.090851499999815;341331047
-118.25876830000047;34.091221099999821;341329819
-118.25831340000049;34.091612099999814;341329793
-118.08142770000025;34.1588555;341200685
-118.19314470000036;34.138777599999877;340494658
-118.19236360000035;34.138337099999866;340493777
-118.19306750000037;34.138535999999867;340493769
-118.18998740000035;34.138823299999864;340493311
-118.18959260000034;34.138986699999869;340493275
-118.19344510000036;34.138962299999875;340492840
-118.31616710000061;34.100419199999756;340236964
-118.31670060000062;34.101168199999762;340236960
-118.32497790000065;34.153596299999748;340145327
-118.32688930000063;34.152921699999744;340144911
-118.31170260000057;34.179828899999769;340144129
-118.31209020000057;34.179848799999768;340144100
-118.31722290000062;34.18553619999976;340143576
-118.31764350000061;34.185805999999765;340143574
-118.31576540000061;34.184112099999759;340143522
-118.06741750000022;34.130638499999939;339357038
-118.12370560000024;34.114146399999896;339354667
-118.12349560000025;34.113921899999895;339354647
-118.11298490000023;34.101731499999907;339047305
-118.11309650000025;34.101681799999916;339047290
-118.11253170000026;34.094201399999918;339047045
-118.11267060000024;34.094140199999913;339047044
-118.21896920000042;34.076451399999847;338944745
-118.21886620000039;34.075313899999848;338944662
-118.21744140000041;34.073614499999849;338942521
-118.21950600000041;34.072912999999843;338942494
-118.2190386000004;34.073124599999851;338942491
-118.21872890000043;34.070827799999861;338942452
-118.21926800000041;34.072570999999854;338942399
-118.21823110000041;34.070202199999855;338942379
-118.28215350000053;34.152091499999798;338935727
-118.28265940000053;34.152401999999796;338935726
-118.28880130000054;34.155416999999801;338935711
-118.28590020000053;34.154458199999802;338935592
-118.27999150000051;34.1528924;338935396
-118.28483090000056;34.155557399999793;338935222
-118.28299940000052;34.153236399999784;338934731
-118.28447120000055;34.153233099999795;338934662
-118.27917990000053;34.153336699999784;338934646
-118.27500740000052;34.154251899999799;338934426
-118.27359220000051;34.155095499999803;338934344
-118.27620270000051;34.153930799999806;338934121
-118.29045330000054;34.156857299999778;338933906
-118.28889980000054;34.155287699999796;338933808
-118.28783580000052;34.154468899999785;338933805
-118.25876940000049;34.061336499999832;338509592
-118.25893220000047;34.061232399999824;338509590
-118.2600474000005;34.062174199999809;338509552
-118.2613285000005;34.062638899999811;338509550
-118.25918440000048;34.061474199999822;338509470
-118.28431170000054;34.076329999999793;338509379
-118.28365010000053;34.076417699999794;338509360
-118.22993960000041;34.053495499999848;338507137
-118.23162210000044;34.053707599999839;338507109
-118.23163660000046;34.054705399999847;338507085
-118.27345580000051;34.1246959;33774192
-118.1503034000003;34.119052399999894;33772193
-118.1503034000003;34.119364999999895;33772192
-118.24230120000047;34.155508799999815;33770001
-118.28198540000054;34.093881599999804;337216461
-118.28165820000052;34.093597999999794;337216458
-118.2726119000005;34.082395199999802;337213189
-118.26042860000048;34.078184799999818;337210984
-118.2604566000005;34.078061699999814;337210815
-118.25573290000048;34.053792799999826;337203101
-118.25356480000046;34.052407899999821;337203019
-118.25377340000045;34.052188499999815;337202691
-118.25417030000048;34.052424499999823;337202689
-118.25530280000044;34.053342599999816;337202420
-118.25264550000047;34.053961599999823;337197261
-118.22251990000039;34.082643699999849;33717752
-118.25326670000045;34.050872599999821;337173652
-118.0732138000002;34.083543299999931;337030477
-118.06804010000022;34.161923599999938;337023778
-118.08149540000021;34.162420099999927;337021870
-118.08563020000022;34.161711599999911;337018975
-118.08562450000022;34.1614041;337018945
-118.08342660000021;34.161432399999917;337018779
-118.08342660000021;34.161736599999927;337018771
-118.09231470000023;34.161352799999932;337018438
-118.09016760000024;34.1616536;337018420
-118.08966600000021;34.161664699999918;337018419
-118.23624370000044;34.151981299999839;33620733
-118.3150712000006;34.170557399999758;33619286
-118.09877920000021;34.135875799999923;335832935
-118.26443610000048;34.230890099999819;335128969
-118.26365080000046;34.230711799999817;335128967
-118.26426530000049;34.230628699999805;335128579
-118.26329970000049;34.230204999999813;335128181
-118.26209470000047;34.23013539999981;335127651
-118.26163400000048;34.230253799999808;335126342
-118.26206210000049;34.230350999999814;335126335
-118.05228580000018;34.108018899999934;332486484
-118.09357720000023;34.035984099999922;332342410
-118.08699300000023;34.0376173;332342366
-118.22899670000042;34.136813299999851;332160601
-118.05287340000019;34.107792399999937;332129621
-118.03058180000018;34.046567199999949;332082028
-118.02989220000019;34.045707399999941;332082023
-118.02980300000017;34.048316699999944;332081995
-118.04241570000018;34.051858399999944;332077777
-118.07354400000021;34.099029899999927;331887406
-118.07362500000022;34.103515499999922;331887401
-118.0736260000002;34.103668299999931;331887400
-118.0734760000002;34.103548199999935;331886436
-118.07625420000018;34.103407899999929;331886432
-118.0765422000002;34.103415799999922;331886431
-118.14868330000029;34.077083999999893;33157072
-118.00430340000015;34.064643099999955;33142933
-117.90731870000009;34.120486799999959;33142675
-117.90734150000009;34.120688199999968;33142670
-117.90789380000007;34.120720899999974;33142659
-117.907356;34.072228599999967;33142567
-117.90735690000008;34.072054699999974;33142562
-117.90788680000009;34.0720547;33142556
-117.92506490000009;33.996252799999965;33142294
-117.904901;33.9940682;33142287
-117.90539180000007;33.994228299999982;33142283
-117.90541270000006;33.994066399999973;33142282
-118.08002690000022;34.129682299999921;331119679
-118.07816440000019;34.1299239;331119652
-118.25995940000048;34.064340699999818;33078931
-118.25278560000046;34.056315699999814;33078930
-118.24776930000046;34.053092899999825;33078916
-118.24451280000046;34.050999399999831;33078912
-118.27403120000051;34.011125899999819;33078879
-118.27397790000052;33.9933311;33078871
-118.25563720000048;34.144415099999826;330573319
-118.07396820000019;34.151625699999926;330364723
-118.21367570000039;34.053763299999851;326725281
-118.21348230000041;34.053179599999851;326725280
-118.21437340000041;34.052099699999857;326725249
-118.21465740000042;34.052960399999861;326725084
-118.21422220000041;34.054320499999861;326723975
-118.21421590000041;34.054168899999844;326723964
-118.21405220000042;34.054311299999853;326723915
-118.2140462000004;34.054162899999852;326723913
-118.21427670000041;34.055622999999848;326712429
-118.2143399000004;34.05713469999985;326711425
-118.21430050000041;34.056191899999853;326711221
-118.25016020000048;34.061351299999828;326565022
-118.25023130000045;34.061454499999833;326564979
-118.12800680000028;34.140950799999899;32639696
-118.0705382000002;34.149543699999931;326269593
-118.0705094000002;34.150271;326269517
-118.0734686000002;34.147552899999923;326152405
-118.07346510000022;34.14628;326151765
-118.07347590000022;34.150226699999926;326151751
-118.07343940000021;34.142267299999929;326150153
-118.07335170000022;34.134658799999919;326148466
-118.07326330000021;34.130287499999937;326147867
-118.07327010000022;34.130500399999931;326147862
-118.15905600000032;34.173292599999897;32602644
-118.15990570000029;34.174655999999885;32602643
-118.15858390000028;34.173612099999879;32602641
-118.1584208000003;34.173186099999889;32602639
-118.15771540000033;34.169346999999888;32602637
-118.1579648000003;34.166107999999888;32602636
-118.15799510000029;34.165743099999887;32602635
-117.97667200000011;34.068283399999949;32599491
-117.94068940000008;34.072502699999973;32599486
-117.90788950000005;34.072237;32599479
-117.88610440000008;34.0720266;32599474
-117.8679296000001;34.071598799999983;32599468
-117.86532490000006;34.070762499999987;32599467
-117.86468270000007;34.070482;32599463
-117.86034670000008;34.068409099999968;32599461
-117.83965390000003;34.068888499999979;32599448
-117.789375;34.0616082;32599437
-117.80217540000004;34.066367;32583551
-117.806792;34.0679471;32583550
-117.81945140000006;34.099683899999981;32583540
-117.82411350000004;34.1120131;32583535
-118.1596536000003;34.175022199999894;32581287
-118.16019310000031;34.147527599999883;32581284
-118.1541409000003;34.145756399999897;32581280
-118.14141940000026;34.1458418;32581279
-118.14140220000027;34.144549399999903;32581278
-118.14134630000028;34.140384599999905;32581277
-118.14132180000027;34.135834899999892;32581276
-118.13469010000028;34.106685799999894;32581271
-118.13667030000026;34.113049699999891;32581266
-118.13469440000028;34.105714799999909;32581263
-118.0732436000002;34.080824599999922;32581260
-117.83496080000005;34.067569799999973;32581236
-117.82067570000004;34.0637804;32581233
-117.82445520000006;34.117341;32581135
-117.82921330000006;34.120884499999974;32581132
-117.68943910000003;34.029935899999984;324821395
-117.68944490000003;34.030594;324821394
-117.70685140000003;34.0298305;324821386
-117.70685850000004;34.030477;324821385
-117.72396560000003;34.0255987;324778444
-117.72396890000003;34.0258703;324778423
-117.72451030000002;34.0257376;324778413
-117.72451320000003;34.0254637;324778391
-117.72289140000002;34.026198699999988;324778375
-117.72234210000003;34.0263971;324778356
-117.72208290000003;34.0262426;324778327
-117.73547470000001;34.0249994;324777745
-117.72773820000002;34.0250379;324777686
-117.73145810000001;34.024576;324777670
-117.73182330000003;34.025118;324777653
-117.73110070000001;34.0249188;324777645
-117.73639420000003;34.1208147;324743707
-117.73092930000003;34.120430899999988;324743669
-117.73911230000003;34.1207508;324743656
-117.74049930000004;34.120722;324743571
-117.73160250000002;34.120143499999983;324743552
-117.73648670000001;34.1200271;324743433
