ID,fromID,toID,length,type,capacity,freespeed,origID
9958,268288744,352874387,69.6002292338206420000000000000000,,1500.0000000000000000000000000000000,22.2222222222222210000000000000000,24683003
9957,279663106,1613525144,338.4843539882193700000000000000000,,1500.0000000000000000000000000000000,22.2222222222222210000000000000000,148252759
9956,1613525134,279663106,269.2701164161429700000000000000000,,1500.0000000000000000000000000000000,22.2222222222222210000000000000000,148252759
9955,741072277,28947758,82.5312512714045570000000000000000,,4500.0000000000000000000000000000000,22.2222222222222210000000000000000,59712270
9954,339357038,741072277,130.4401949812175600000000000000000,,4500.0000000000000000000000000000000,22.2222222222222210000000000000000,59712270
9953,268288899,123504685,808.9271702628748200000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,24683001
9952,123504685,268288899,808.9271702628748200000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,24683001
9951,123504685,123504679,1220.1762166893650000000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,24683001
9950,123504679,123504685,1220.1762166893650000000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,24683001
995,1347530339,1347530341,94.5369810806600410000000000000000,,12000.0000000000000000000000000000000,33.3333333333333360000000000000000,120112153
9949,123504679,122407093,1198.1216786992541000000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,24683001
9948,122407093,123504679,1198.1216786992541000000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,24683001
9947,741072289,28947757,70.7323354059460170000000000000000,,4500.0000000000000000000000000000000,22.2222222222222210000000000000000,59712271
9946,122837328,741072289,330.5099556104129300000000000000000,,4500.0000000000000000000000000000000,22.2222222222222210000000000000000,59712271
9945,310936200,122435239,525.8688897692625200000000000000000,,1500.0000000000000000000000000000000,22.2222222222222210000000000000000,13263031
9944,1286041283,1286041286,25.8637524347266810000000000000000,,10000.0000000000000000000000000000000,33.3333333333333360000000000000000,113403577
9943,269989263,269988843,36.2500959428242310000000000000000,,6000.0000000000000000000000000000000,33.3333333333333360000000000000000,113403576
9942,1286041281,1286041291,32.6155025455747490000000000000000,,6000.0000000000000000000000000000000,33.3333333333333360000000000000000,113403573
9941,1613525173,1286041283,297.2105453955601900000000000000000,,6000.0000000000000000000000000000000,33.3333333333333360000000000000000,113403572
9940,38724182,1613525173,87.4241413460091080000000000000000,,6000.0000000000000000000000000000000,33.3333333333333360000000000000000,113403572
994,310927713,122447295,302.7851001970473100000000000000000,,1500.0000000000000000000000000000000,22.2222222222222210000000000000000,13272059
9939,1286041286,13885914,142.8154736740598900000000000000000,,10000.0000000000000000000000000000000,33.3333333333333360000000000000000,113403575
9938,450284292,122869949,850.7241635738984100000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,13328574
9937,122869949,450284292,850.7241635738984100000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,13328574
9936,122869949,122869941,375.8186193716788900000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,13328574
9935,122869941,122869949,375.8186193716788900000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,13328574
9934,122869941,122750448,563.2744456668349400000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,13328574
9933,122750448,122869941,563.2744456668349400000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,13328574
9932,122750448,122869928,620.2154687346391000000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,13328574
9931,122869928,122750448,620.2154687346391000000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,13328574
9930,38724186,2382014275,120.8569275759453900000000000000000,,6000.0000000000000000000000000000000,33.3333333333333360000000000000000,113403574
993,806494811,1347530340,89.0974062068584660000000000000000,,14000.0000000000000000000000000000000,33.3333333333333360000000000000000,120112152
9929,1286041282,2382014279,39.6867368828360370000000000000000,,6000.0000000000000000000000000000000,33.3333333333333360000000000000000,113403568
9928,214306686,1346291349,55.7150892965011120000000000000000,,1500.0000000000000000000000000000000,22.2222222222222210000000000000000,113403571
9927,1286041298,1286041281,255.4339349424313400000000000000000,,6000.0000000000000000000000000000000,33.3333333333333360000000000000000,113403570
9926,1286041294,1286041299,155.4724219012269100000000000000000,,1500.0000000000000000000000000000000,22.2222222222222210000000000000000,113403565
9925,1286041299,1613525173,88.7158390046669330000000000000000,,1500.0000000000000000000000000000000,22.2222222222222210000000000000000,113403564
9924,1729813669,1530583714,444.3525446968629400000000000000000,,1500.0000000000000000000000000000000,22.2222222222222210000000000000000,9609468
9923,122797588,1729813669,56.3173144692486570000000000000000,,1500.0000000000000000000000000000000,22.2222222222222210000000000000000,9609468
9922,122797525,2081539722,91.9230113162729200000000000000000,,1500.0000000000000000000000000000000,22.2222222222222210000000000000000,45769431
9921,2081539722,122797525,91.9230113162729200000000000000000,,1500.0000000000000000000000000000000,22.2222222222222210000000000000000,45769431
9920,2081539722,269610575,11.2534402301527670000000000000000,,1500.0000000000000000000000000000000,22.2222222222222210000000000000000,45769431
992,1833971520,1931511061,46.8190326462195260000000000000000,,1500.0000000000000000000000000000000,22.2222222222222210000000000000000,13255674
9919,269610575,2081539722,11.2534402301527670000000000000000,,1500.0000000000000000000000000000000,22.2222222222222210000000000000000,45769431
9918,1286041291,1613487076,460.3090541564058600000000000000000,,6000.0000000000000000000000000000000,33.3333333333333360000000000000000,113403566
9917,38724023,277328423,111.1743066508508400000000000000000,,1500.0000000000000000000000000000000,22.2222222222222210000000000000000,113403563
9916,1286041293,38724023,21.5497473020478840000000000000000,,1500.0000000000000000000000000000000,22.2222222222222210000000000000000,113403563
9915,122692670,74774441,479.8572656973349200000000000000000,,600.0000000000000000000000000000000,12.5000000000000000000000000000000,9609466
9914,74774441,122692670,479.8572656973349200000000000000000,,600.0000000000000000000000000000000,12.5000000000000000000000000000000,9609466
9913,1743923513,269610896,124.9728095103025100000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,45769433
9912,2081539827,1743923513,181.8066120823158400000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,45769433
9911,2081539722,269609597,586.4140982392593700000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,45769432
9910,355748535,123177512,50.7917936985079810000000000000000,,2000.0000000000000000000000000000000,16.6666666666666680000000000000000,31793543
991,78703004,78703007,36.1290042309094660000000000000000,,1500.0000000000000000000000000000000,22.2222222222222210000000000000000,172067182
9909,122492805,355748535,133.0048948462896600000000000000000,,2000.0000000000000000000000000000000,16.6666666666666680000000000000000,31793543
9908,122860535,122492805,125.9406653204665600000000000000000,,2000.0000000000000000000000000000000,16.6666666666666680000000000000000,31793543
9907,355747163,122860535,84.2619511771833340000000000000000,,2000.0000000000000000000000000000000,16.6666666666666680000000000000000,31793543
9906,123426911,355747163,142.6726516587758600000000000000000,,2000.0000000000000000000000000000000,16.6666666666666680000000000000000,31793543
9905,353018174,1102600744,634.2657348352125800000000000000000,,1500.0000000000000000000000000000000,22.2222222222222210000000000000000,31547838
9904,353018194,353018174,42.0990984631732910000000000000000,,1500.0000000000000000000000000000000,22.2222222222222210000000000000000,31547829
9903,122820159,21150967,134.6418362706680200000000000000000,,2000.0000000000000000000000000000000,16.6666666666666680000000000000000,49832617
9902,342340669,740421501,113.7258232036970900000000000000000,,4500.0000000000000000000000000000000,22.2222222222222210000000000000000,30826907
99,1790365613,1790365868,453.9956808787218800000000000000000,,3000.0000000000000000000000000000000,16.6666666666666680000000000000000,167659995
9899,342340668,342340669,120.1665696307877200000000000000000,,4500.0000000000000000000000000000000,22.2222222222222210000000000000000,30826910
9898,269633216,269633658,108.6501609046748900000000000000000,,10000.0000000000000000000000000000000,33.3333333333333360000000000000000,123561756
9897,1613487076,269633216,1055.8576938859455000000000000000000,,10000.0000000000000000000000000000000,33.3333333333333360000000000000000,123561756
9896,2472539489,740421413,14.6938182305470480000000000000000,,4500.0000000000000000000000000000000,22.2222222222222210000000000000000,30826902
9895,269443364,269443367,154.8719610096680400000000000000000,,8000.0000000000000000000000000000000,33.3333333333333360000000000000000,123561826
9894,38196496,806494811,139.9297471649044300000000000000000,,14000.0000000000000000000000000000000,33.3333333333333360000000000000000,123561827
9893,122888053,123463244,752.5982651301492300000000000000000,,600.0000000000000000000000000000000,12.5000000000000000000000000000000,136751131
9892,123463244,122888053,752.5982651301492300000000000000000,,600.0000000000000000000000000000000,12.5000000000000000000000000000000,136751131
9891,123463244,123567393,1465.1530197033317000000000000000000,,600.0000000000000000000000000000000,12.5000000000000000000000000000000,136751131
9890,123567393,123463244,1465.1530197033317000000000000000000,,600.0000000000000000000000000000000,12.5000000000000000000000000000000,136751131
989,78703007,1721320436,143.7076905394524700000000000000000,,1500.0000000000000000000000000000000,22.2222222222222210000000000000000,172067180
9889,288983234,69037637,197.1589808010800800000000000000000,,10000.0000000000000000000000000000000,33.3333333333333360000000000000000,123561824
9888,305271897,843339399,789.0440651939958300000000000000000,,4000.0000000000000000000000000000000,33.3333333333333360000000000000000,123561825
9887,20400047,379968148,75.4558355724905430000000000000000,,10000.0000000000000000000000000000000,33.3333333333333360000000000000000,123561830
9886,1613487139,20400047,332.2905607451394900000000000000000,,10000.0000000000000000000000000000000,33.3333333333333360000000000000000,123561830
9885,1614774454,1614774457,51.3693914954988240000000000000000,,600.0000000000000000000000000000000,12.5000000000000000000000000000000,148367598
9884,1614774457,1614774454,51.3693914954988240000000000000000,,600.0000000000000000000000000000000,12.5000000000000000000000000000000,148367598
9883,122607601,1834930619,240.4368839007545100000000000000000,,6000.0000000000000000000000000000000,22.2222222222222210000000000000000,136751135
9882,1834930619,122607601,240.4368839007545100000000000000000,,6000.0000000000000000000000000000000,22.2222222222222210000000000000000,136751135
9881,1834930619,26666257,817.5861721131834700000000000000000,,6000.0000000000000000000000000000000,22.2222222222222210000000000000000,136751135
9880,26666257,1834930619,817.5861721131834700000000000000000,,6000.0000000000000000000000000000000,22.2222222222222210000000000000000,136751135
988,20930290,78703007,47.0952513412981300000000000000000,,1500.0000000000000000000000000000000,22.2222222222222210000000000000000,172067180
9879,26666257,25062064,349.8410850326573600000000000000000,,6000.0000000000000000000000000000000,22.2222222222222210000000000000000,136751135
9878,25062064,26666257,349.8410850326573600000000000000000,,6000.0000000000000000000000000000000,22.2222222222222210000000000000000,136751135
9877,25062064,123087183,190.3535563612771900000000000000000,,6000.0000000000000000000000000000000,22.2222222222222210000000000000000,136751135
9876,123087183,25062064,190.3535563612771900000000000000000,,6000.0000000000000000000000000000000,22.2222222222222210000000000000000,136751135
9875,123087183,69092055,379.0729354063406600000000000000000,,6000.0000000000000000000000000000000,22.2222222222222210000000000000000,136751135
9874,69092055,123087183,379.0729354063406600000000000000000,,6000.0000000000000000000000000000000,22.2222222222222210000000000000000,136751135
9873,69092055,122954789,249.6538436634793400000000000000000,,6000.0000000000000000000000000000000,22.2222222222222210000000000000000,136751135
9872,122954789,69092055,249.6538436634793400000000000000000,,6000.0000000000000000000000000000000,22.2222222222222210000000000000000,136751135
9871,15380188,326565022,275.9243047778134600000000000000000,,6000.0000000000000000000000000000000,33.3333333333333360000000000000000,123561828
9870,69037519,304691319,440.7791934066697200000000000000000,,8000.0000000000000000000000000000000,33.3333333333333360000000000000000,123561829
987,310904258,25266722,86.9376253716979620000000000000000,,1500.0000000000000000000000000000000,22.2222222222222210000000000000000,28312221
9869,123567393,123567376,718.4958288671171000000000000000000,,600.0000000000000000000000000000000,12.5000000000000000000000000000000,136751125
9868,123567376,123567393,718.4958288671171000000000000000000,,600.0000000000000000000000000000000,12.5000000000000000000000000000000,136751125
9867,123567376,72091997,13.5683392962602360000000000000000,,600.0000000000000000000000000000000,12.5000000000000000000000000000000,136751125
9866,72091997,123567376,13.5683392962602360000000000000000,,600.0000000000000000000000000000000,12.5000000000000000000000000000000,136751125
9865,72091997,123567374,197.6107979299577600000000000000000,,600.0000000000000000000000000000000,12.5000000000000000000000000000000,136751125
9864,123567374,72091997,197.6107979299577600000000000000000,,600.0000000000000000000000000000000,12.5000000000000000000000000000000,136751125
9863,123567374,123358107,72.4208656084782380000000000000000,,600.0000000000000000000000000000000,12.5000000000000000000000000000000,136751125
9862,123358107,123567374,72.4208656084782380000000000000000,,600.0000000000000000000000000000000,12.5000000000000000000000000000000,136751125
9861,123358107,122986061,87.0125002691293620000000000000000,,600.0000000000000000000000000000000,12.5000000000000000000000000000000,136751125
9860,122986061,123358107,87.0125002691293620000000000000000,,600.0000000000000000000000000000000,12.5000000000000000000000000000000,136751125
986,25266722,310904258,86.9376253716979620000000000000000,,1500.0000000000000000000000000000000,22.2222222222222210000000000000000,28312221
9859,122986061,122589835,118.5538160354121000000000000000000,,600.0000000000000000000000000000000,12.5000000000000000000000000000000,136751125
9858,122589835,122986061,118.5538160354121000000000000000000,,600.0000000000000000000000000000000,12.5000000000000000000000000000000,136751125
9857,1614774467,1614774477,23.3877154136042580000000000000000,,600.0000000000000000000000000000000,12.5000000000000000000000000000000,148367590
9856,1614774477,1614774467,23.3877154136042580000000000000000,,600.0000000000000000000000000000000,12.5000000000000000000000000000000,148367590
9855,63785441,21098546,109.1306054392962600000000000000000,,3000.0000000000000000000000000000000,22.2222222222222210000000000000000,161687949
9854,1967752646,63785441,194.8915786254874000000000000000000,,3000.0000000000000000000000000000000,22.2222222222222210000000000000000,161687949
9853,123281092,1967752646,77.5143570182859070000000000000000,,3000.0000000000000000000000000000000,22.2222222222222210000000000000000,161687949
9852,269987133,123281092,274.4177704110792300000000000000000,,3000.0000000000000000000000000000000,22.2222222222222210000000000000000,161687949
9851,60946408,60946398,235.6566910741325400000000000000000,,3000.0000000000000000000000000000000,16.6666666666666680000000000000000,30614014
9850,60946398,60946408,235.6566910741325400000000000000000,,3000.0000000000000000000000000000000,16.6666666666666680000000000000000,30614014
985,123100204,849022595,51.2387959693796520000000000000000,,600.0000000000000000000000000000000,12.5000000000000000000000000000000,71354219
9849,60946398,60946397,21.4094135078422310000000000000000,,3000.0000000000000000000000000000000,16.6666666666666680000000000000000,30614014
9848,60946397,60946398,21.4094135078422310000000000000000,,3000.0000000000000000000000000000000,16.6666666666666680000000000000000,30614014
9847,60946397,338509360,55.2050355699414870000000000000000,,3000.0000000000000000000000000000000,16.6666666666666680000000000000000,30614015
9846,338509360,60946397,55.2050355699414870000000000000000,,3000.0000000000000000000000000000000,16.6666666666666680000000000000000,30614015
9845,590281042,123437158,71.5489328221345600000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,13459681
9844,123437158,590281042,71.5489328221345600000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,13459681
9843,72092079,72092084,117.4005610035650900000000000000000,,3000.0000000000000000000000000000000,22.2222222222222210000000000000000,161687947
9842,72092067,72092079,227.9958718536611300000000000000000,,3000.0000000000000000000000000000000,22.2222222222222210000000000000000,161687947
9841,1732340084,72092067,419.2455537957332000000000000000000,,3000.0000000000000000000000000000000,22.2222222222222210000000000000000,161687947
9840,72092041,1732340084,414.1995344281642100000000000000000,,3000.0000000000000000000000000000000,22.2222222222222210000000000000000,161687947
984,849022595,123100204,51.2387959693796520000000000000000,,600.0000000000000000000000000000000,12.5000000000000000000000000000000,71354219
9839,72092030,72092041,319.2279526923015900000000000000000,,3000.0000000000000000000000000000000,22.2222222222222210000000000000000,161687947
9838,72091997,72092030,499.7165875224011400000000000000000,,3000.0000000000000000000000000000000,22.2222222222222210000000000000000,161687947
9837,273124577,72091997,212.2837921610371800000000000000000,,3000.0000000000000000000000000000000,22.2222222222222210000000000000000,161687947
9836,273124645,273124577,97.9981137935407250000000000000000,,3000.0000000000000000000000000000000,22.2222222222222210000000000000000,161687947
9835,273124578,273124645,18.5466814818387430000000000000000,,3000.0000000000000000000000000000000,22.2222222222222210000000000000000,161687947
9834,122770847,273124578,118.1141830111030100000000000000000,,3000.0000000000000000000000000000000,22.2222222222222210000000000000000,161687947
9833,16218737,606953248,20.8559584248895680000000000000000,,3000.0000000000000000000000000000000,22.2222222222222210000000000000000,47702783
9832,606953248,16218737,20.8559584248895680000000000000000,,3000.0000000000000000000000000000000,22.2222222222222210000000000000000,47702783
9831,1614774459,1614774467,165.8240791941076700000000000000000,,600.0000000000000000000000000000000,12.5000000000000000000000000000000,148367601
9830,1614774467,1614774459,165.8240791941076700000000000000000,,600.0000000000000000000000000000000,12.5000000000000000000000000000000,148367601
983,122763274,122763286,464.8434966382325200000000000000000,,5000.0000000000000000000000000000000,16.6666666666666680000000000000000,71354209
9829,1614774467,1614774480,65.3154635011282490000000000000000,,600.0000000000000000000000000000000,12.5000000000000000000000000000000,148367601
9828,1614774480,1614774467,65.3154635011282490000000000000000,,600.0000000000000000000000000000000,12.5000000000000000000000000000000,148367601
9827,353018182,353018353,84.1172818221521230000000000000000,,1500.0000000000000000000000000000000,22.2222222222222210000000000000000,31547844
9826,21098494,123530484,6450.8420318062563000000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,173517430
9825,123530484,21098494,6450.8420318062563000000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,173517430
9824,123530484,122742744,455.2433724192073900000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,173517430
9823,122742744,123530484,455.2433724192073900000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,173517430
9822,122742744,122840908,760.1564602928783600000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,173517430
9821,122840908,122742744,760.1564602928783600000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,173517430
9820,122840908,123217336,400.5542306687418700000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,173517430
982,122763286,122763274,464.8434966382325200000000000000000,,5000.0000000000000000000000000000000,16.6666666666666680000000000000000,71354209
9819,123217336,122840908,400.5542306687418700000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,173517430
9818,123217336,21302797,792.5303414871939400000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,173517430
9817,21302797,123217336,792.5303414871939400000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,173517430
9816,21302797,123112735,812.9056785071588800000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,173517430
9815,123112735,21302797,812.9056785071588800000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,173517430
9814,123112735,63068564,21.2928987276422320000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,173517430
9813,63068564,123112735,21.2928987276422320000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,173517430
9812,63068564,63068522,791.3724725556223800000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,173517430
9811,63068522,63068564,791.3724725556223800000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,173517430
9810,63068522,21098486,801.4135708416530400000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,173517430
981,122763286,122763295,273.5039400751101100000000000000000,,5000.0000000000000000000000000000000,16.6666666666666680000000000000000,71354209
9809,21098486,63068522,801.4135708416530400000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,173517430
9808,21098486,21098484,424.3643457544859500000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,173517430
9807,21098484,21098486,424.3643457544859500000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,173517430
9806,21098484,21098483,108.8580455103704000000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,173517430
9805,21098483,21098484,108.8580455103704000000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,173517430
9804,21098483,123454871,67.0382076086842890000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,173517430
9803,123454871,21098483,67.0382076086842890000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,173517430
9801,123160633,123284918,1409.6653440028488000000000000000000,,4000.0000000000000000000000000000000,16.6666666666666680000000000000000,13394131
9800,123284918,123160633,1409.6653440028488000000000000000000,,4000.0000000000000000000000000000000,16.6666666666666680000000000000000,13394131
980,122763295,122763286,273.5039400751101100000000000000000,,5000.0000000000000000000000000000000,16.6666666666666680000000000000000,71354209
98,123013702,123013699,178.7740622490474600000000000000000,,600.0000000000000000000000000000000,12.5000000000000000000000000000000,261918655
9799,123284918,123284907,553.2170904556002100000000000000000,,4000.0000000000000000000000000000000,16.6666666666666680000000000000000,13394131
9798,123284907,123284918,553.2170904556002100000000000000000,,4000.0000000000000000000000000000000,16.6666666666666680000000000000000,13394131
9797,123284907,123042581,916.8479359223113100000000000000000,,4000.0000000000000000000000000000000,16.6666666666666680000000000000000,13394131
9796,123042581,123284907,916.8479359223113100000000000000000,,4000.0000000000000000000000000000000,16.6666666666666680000000000000000,13394131
9794,912021897,298583940,29.8508487034073160000000000000000,,1500.0000000000000000000000000000000,22.2222222222222210000000000000000,77489283
9790,253388688,122797625,2159.0289054171312000000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,52011779
979,14963731,122574908,398.7048937374651100000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,3130162
9789,122797625,253388688,2159.0289054171312000000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,52011779
9788,122797625,1729813754,1228.5242106974904000000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,52011779
9787,1729813754,122797625,1228.5242106974904000000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,52011779
9786,1729813754,663102668,179.3428442018729400000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,52011779
9785,663102668,1729813754,179.3428442018729400000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,52011779
9782,254210070,123267739,174.5708071350997000000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,58745751
9781,123267739,254210070,174.5708071350997000000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,58745751
978,122574908,14963731,398.7048937374651100000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,3130162
9779,122953453,2356246050,371.8710357741474600000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,58745750
9778,2356246050,122953453,371.8710357741474600000000000000000,,1000.0000000000000000000000000000000,16.6666666666666680000000000000000,58745750
