187,80,1
79,86,1
86,15,1
86,5,1
85,5,1
49,52,2
49,60,2
57,60,2
57,33,2
58,60,2
58,59,2
56,59,2
56,61,2
7,61,2
59,54,2
58,54,2
54,53,2
55,54,2
55,53,2
62,55,2
62,14,2
61,62,2
61,47,2
57,56,2
51,53,2
51,50,2
52,50,2
50,64,2
1,64,2
64,63,2
51,63,2
63,93,2
62,63,2
49,51,2
84,48,2
48,45,2
41,48,2
47,42,2
44,46,2
16,17,2
16,44,2
5,17,2
17,18,2
86,17,2
11,7,2
11,5,2
12,11,2
13,12,2
6,12,2
6,5,2
3,6,2
3,4,2
4,1,2
4,2,2
10,3,2
10,94,2
8,10,2
8,86,2
5,8,2
8,9,2
100,189,2
183,189,2
189,182,2
101,189,2
101,102,2
103,96,2
103,101,2
191,101,2
191,190,2
192,190,2
192,193,2
92,190,2
96,102,2
102,95,2
95,94,2
